Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Hilton Armstrong,25.9,WAS,Big,398,37,48.3%,43,61%,64,40%,33,33%,46,38%,0,0%,0,0%,0,0%
Carlos Arroyo,31.3,BOS,Combo,170,4,39.1%,8,50%,37,33%,6,25%,8,26%,0,50%,0,67%,0,60%
Carlos Arroyo,31.3,MIA,Point,962,86,52.7%,10,45%,72,41%,93,47%,95,47%,84,48%,0,33%,96,46%
Darrell Arthur,22.6,MEM,Big,1573,41,49.6%,65,65%,80,44%,68,42%,78,43%,0,0%,0,0%,0,0%
Omer Asik,24.3,CHI,Big,926,62,51.6%,9,52%,64,40%,99,100%,97,50%,0,0%,0,0%,0,0%
D.J. Augustin,23.0,CHA,Point,2739,55,48.1%,36,52%,24,31%,86,45%,60,40%,39,38%,40,34%,40,34%
Luke Babbitt,21.4,POR,Forward,107,2,33.8%,8,38%,16,30%,12,20%,8,27%,0,50%,0,20%,0,25%
Leandro Barbosa,27.9,TOR,Combo,1348,76,50.2%,55,59%,49,36%,27,35%,31,35%,50,36%,40,33%,40,34%
J.J. Barea,26.3,DAL,Combo,1593,65,49.4%,49,59%,59,38%,22,34%,33,36%,39,35%,63,37%,56,37%
Andrea Bargnani,25.0,TOR,Big,2344,37,48.3%,25,58%,75,43%,81,44%,84,44%,0,67%,36,35%,46,35%
Matt Barnes,30.6,LAL,Wing,983,74,51.7%,50,61%,66,38%,66,41%,61,39%,41,38%,8,24%,20,31%
Earl Barron,29.2,PHX,Big,170,1,24.5%,3,47%,5,7%,16,18%,3,13%,0,0%,0,0%,0,0%
Brandon Bass,25.5,ORL,Big,1956,59,51.3%,61,65%,67,40%,87,46%,87,44%,0,0%,0,0%,0,0%
Tony Battie,34.7,PHI,Big,361,27,46.7%,84,70%,87,46%,39,36%,55,39%,0,100%,0,0%,0,50%
Shane Battier,32.1,HOU,Wing,1808,93,56.4%,29,57%,96,52%,84,44%,99,51%,71,44%,41,34%,75,39%
Shane Battier,32.1,MEM,Forward,531,16,46.9%,20,54%,94,47%,0,0%,88,44%,28,35%,0,21%,12,30%
Nicolas Batum,21.9,POR,Forward,2500,71,53.0%,75,67%,47,35%,57,40%,51,38%,47,39%,29,32%,57,35%
Jerryd Bayless,22.2,NOP,Point,142,2,37.8%,22,50%,3,11%,98,50%,16,33%,0,0%,0,27%,0,21%
Jerryd Bayless,22.2,TOR,Combo,1289,51,48.4%,24,53%,84,45%,49,38%,65,40%,71,40%,45,34%,53,36%
Michael Beasley,21.8,MIN,Forward,2350,20,47.7%,45,64%,67,39%,63,41%,67,40%,31,35%,69,39%,74,38%
Rodrigue Beaubois,22.7,DAL,Wing,481,36,48.2%,78,66%,32,31%,16,32%,15,31%,99,56%,7,24%,20,31%
Marco Belinelli,24.6,NOP,Wing,1922,79,52.9%,24,55%,68,38%,76,43%,78,42%,50,41%,87,41%,83,41%
Charlie Bell,31.6,GSW,Wing,123,2,38.5%,0,0%,1,0%,55,40%,13,31%,0,33%,0,33%,0,33%
Raja Bell,34.1,UTA,Wing,2080,38,48.4%,89,71%,21,29%,73,42%,69,40%,32,37%,42,34%,40,35%
Mike Bibby,32.5,ATL,Point,1670,98,56.5%,91,67%,28,33%,41,38%,36,38%,55,42%,98,45%,92,44%
Mike Bibby,32.5,MIA,Point,556,100,61.5%,91,67%,28,33%,19,36%,26,35%,94,55%,89,43%,100,47%
Andris Biedrins,24.6,GSW,Big,1390,70,53.4%,52,63%,60,39%,6,0%,53,39%,0,0%,0,0%,0,0%
Chauncey Billups,34.1,DEN,Combo,1641,96,53.8%,43,57%,88,48%,27,35%,49,38%,36,34%,95,46%,95,44%
Chauncey Billups,34.1,NYK,Combo,662,47,48.3%,14,51%,98,58%,65,40%,92,45%,0,33%,35,33%,33,33%
DeJuan Blair,21.5,SAS,Big,1639,49,50.2%,31,59%,51,37%,12,12%,30,34%,0,0%,0,0%,0,0%
Steve Blake,30.7,LAL,Point,1487,74,50.5%,3,43%,12,26%,14,34%,10,32%,81,47%,57,36%,82,41%
Andray Blatche,24.2,WAS,Big,2163,20,44.8%,44,61%,38,34%,32,33%,29,34%,0,0%,0,33%,21,25%
Eric Bledsoe,20.9,LAC,Combo,1794,24,46.1%,41,57%,33,32%,41,37%,27,35%,14,29%,13,30%,16,29%
Keith Bogans,30.5,CHI,Wing,1455,89,55.4%,72,65%,1,0%,8,27%,4,22%,30,36%,82,40%,64,38%
Andrew Bogut,25.9,MIL,Big,2293,42,49.7%,51,63%,58,39%,13,14%,49,38%,0,0%,0,0%,0,0%
Matt Bonner,30.6,SAS,Big,1390,94,59.9%,66,66%,30,32%,98,53%,70,41%,50,40%,100,47%,100,45%
Trevor Booker,22.9,WAS,Forward,976,76,54.0%,63,65%,86,44%,10,19%,25,35%,0,0%,0,0%,0,0%
Carlos Boozer,28.9,CHI,Big,1876,56,51.0%,53,63%,74,42%,50,38%,62,40%,0,0%,0,0%,0,0%
Chris Bosh,26.6,MIA,Big,2776,44,50.0%,80,68%,60,39%,82,45%,80,43%,0,0%,18,29%,21,25%
Earl Boykins,34.4,MIL,Point,805,67,49.3%,9,44%,98,51%,81,44%,97,47%,0,43%,83,40%,80,41%
Avery Bradley,19.9,BOS,Combo,121,0,36.4%,100,77%,10,20%,2,22%,0,21%,0,0%,0,0%,0,0%
Elton Brand,31.6,PHI,Big,2801,59,51.2%,46,62%,93,49%,88,47%,95,48%,0,0%,0,0%,0,0%
Corey Brewer,24.7,DAL,Wing,135,41,48.9%,17,54%,100,100%,95,50%,100,56%,0,33%,0,0%,0,20%
Corey Brewer,24.7,MIN,Wing,1330,7,42.8%,37,59%,56,36%,9,27%,17,31%,46,39%,4,23%,14,30%
Ronnie Brewer,25.6,CHI,Forward,1722,41,49.6%,57,65%,43,34%,41,37%,35,37%,0,27%,0,20%,5,24%
Jon Brockman,23.6,MIL,Big,624,34,47.7%,20,56%,10,22%,72,43%,13,28%,0,0%,0,0%,0,0%
Aaron Brooks,25.8,HOU,Point,785,17,42.1%,41,54%,7,23%,16,35%,5,29%,45,38%,11,28%,18,31%
Aaron Brooks,25.8,PHX,Point,460,60,48.4%,76,60%,38,35%,78,44%,74,41%,0,36%,34,33%,30,33%
Derrick Brown,23.1,CHA,Forward,443,88,56.0%,55,65%,2,0%,0,0%,0,0%,0,100%,0,0%,0,50%
Kwame Brown,28.6,CHA,Big,1689,60,51.5%,35,60%,72,42%,16,19%,42,37%,0,0%,0,0%,0,0%
Shannon Brown,24.9,LAL,Wing,1454,48,49.2%,74,65%,64,38%,19,32%,22,34%,95,53%,39,34%,59,38%
Kobe Bryant,32.2,LAL,Wing,2776,43,49.0%,53,61%,95,50%,59,40%,91,45%,21,35%,36,33%,29,34%
Chase Budinger,22.4,HOU,Wing,1650,53,49.6%,71,65%,23,29%,61,40%,28,35%,35,38%,23,31%,26,33%
Caron Butler,30.6,DAL,Wing,863,50,49.5%,27,56%,69,39%,78,43%,83,42%,63,42%,99,49%,99,46%
Rasual Butler,31.4,LAC,Wing,711,8,42.9%,4,35%,86,45%,11,29%,16,31%,8,29%,68,38%,28,33%
Andrew Bynum,23.0,LAL,Big,1488,88,57.2%,91,71%,33,33%,17,20%,25,33%,0,0%,0,0%,0,0%
Will Bynum,27.8,DET,Point,1057,48,46.9%,57,57%,10,25%,76,44%,31,37%,32,37%,19,31%,30,33%
Jose Calderon,29.1,TOR,Point,2094,64,48.7%,66,58%,71,41%,62,42%,79,42%,13,29%,68,38%,62,37%
Marcus Camby,36.6,POR,Big,1528,6,39.9%,10,52%,12,23%,24,28%,10,26%,0,0%,0,0%,0,0%
Derrick Caracter,22.5,LAL,Big,117,4,36.7%,26,58%,1,0%,6,0%,0,0%,0,0%,0,0%,0,0%
Brian Cardinal,33.5,DAL,Forward,567,98,64.9%,2,20%,0,0%,0,0%,0,0%,94,49%,97,48%,98,49%
Rodney Carney,26.6,GSW,Forward,308,31,49.0%,6,38%,37,33%,67,41%,59,39%,78,45%,89,44%,93,44%
Matt Carroll,30.2,CHA,Wing,559,33,47.9%,15,53%,1,0%,77,43%,76,42%,75,44%,9,25%,58,37%
Anthony Carter,35.4,DEN,Point,138,5,39.6%,98,75%,0,0%,2,25%,0,18%,0,33%,0,33%,0,33%
Anthony Carter,35.4,NYK,Point,299,93,55.2%,100,83%,67,40%,22,36%,45,38%,0,33%,66,37%,60,36%
Vince Carter,33.8,ORL,Wing,663,76,52.3%,69,65%,87,46%,67,41%,84,43%,87,48%,18,30%,35,35%
Vince Carter,33.8,PHX,Wing,1363,45,49.1%,31,58%,64,38%,29,36%,41,37%,58,42%,43,35%,55,37%
Omri Casspi,22.4,SAC,Wing,1636,56,50.4%,52,61%,36,32%,14,31%,17,32%,86,48%,37,34%,69,39%
Mario Chalmers,24.5,MIA,Point,1498,81,51.5%,74,59%,55,39%,53,41%,55,40%,26,36%,60,36%,56,36%
Tyson Chandler,28.1,DAL,Big,2054,99,65.4%,92,72%,69,41%,83,46%,83,43%,0,0%,0,0%,0,0%
Wilson Chandler,23.5,DEN,Wing,638,31,47.5%,45,60%,9,21%,86,45%,64,39%,60,42%,12,28%,36,35%
Wilson Chandler,23.5,NYK,Forward,1750,67,52.1%,94,72%,41,34%,61,41%,43,37%,72,44%,26,31%,60,35%
Josh Childress,27.4,PHX,Forward,823,92,57.4%,61,65%,88,44%,0,0%,55,39%,0,9%,0,0%,0,9%
Earl Clark,22.8,ORL,Big,338,31,47.2%,56,63%,13,23%,42,37%,26,33%,0,0%,0,0%,0,0%
Jarron Collins,31.9,LAC,Big,146,2,33.3%,72,67%,1,0%,14,17%,3,11%,0,0%,0,0%,0,0%
Jason Collins,31.9,ATL,Big,577,28,47.0%,17,55%,24,29%,76,43%,64,41%,0,0%,0,0%,0,0%
Darren Collison,23.2,IND,Point,2344,57,48.1%,81,61%,53,38%,71,43%,69,41%,39,38%,21,31%,26,32%
Nick Collison,30.0,OKC,Big,1498,85,56.5%,75,67%,39,34%,48,38%,35,36%,0,0%,0,0%,0,0%
Mike Conley,23.1,MEM,Point,2864,66,48.9%,69,58%,43,36%,52,39%,38,38%,74,47%,45,35%,66,38%
Brian Cook,29.9,LAC,Big,407,79,54.8%,78,68%,7,19%,45,37%,21,31%,0,57%,86,43%,93,45%
Daequan Cook,23.5,OKC,Wing,538,99,60.1%,12,50%,41,33%,95,50%,98,47%,82,46%,71,39%,86,41%
DeMarcus Cousins,20.2,SAC,Big,2267,13,42.9%,21,56%,28,30%,58,40%,32,34%,0,0%,0,21%,4,18%
Jamal Crawford,30.6,ATL,Combo,2238,69,49.5%,69,63%,71,39%,80,43%,82,42%,82,41%,30,32%,49,35%
Jordan Crawford,22.0,WAS,Combo,843,12,42.6%,67,61%,76,39%,45,38%,53,38%,18,29%,5,22%,7,25%
Dante Cunningham,23.5,CHA,Forward,516,73,53.2%,90,72%,78,42%,94,51%,98,49%,0,33%,0,0%,0,14%
Dante Cunningham,23.5,POR,Big,1070,15,43.7%,16,55%,21,28%,74,43%,56,39%,0,0%,0,0%,0,0%
Stephen Curry,22.6,GSW,Point,2478,97,55.9%,86,61%,64,40%,95,48%,91,45%,90,53%,94,44%,98,46%
Samuel Dalembert,30.5,SAC,Big,1921,33,47.3%,22,56%,73,42%,51,38%,63,40%,0,0%,0,0%,0,0%
Erick Dampier,35.3,MIA,Big,784,94,59.8%,55,63%,80,44%,6,0%,38,36%,0,0%,0,0%,0,0%
Marquis Daniels,29.8,BOS,Wing,861,64,50.9%,68,64%,79,42%,28,36%,66,40%,0,38%,0,0%,2,18%
Baron Davis,31.6,CLE,Combo,379,94,52.3%,20,52%,80,42%,33,36%,57,39%,0,60%,93,41%,93,42%
Baron Davis,31.6,LAC,Point,1263,40,46.4%,43,54%,79,42%,28,38%,55,40%,0,18%,28,32%,20,31%
Ed Davis,21.4,TOR,Big,1540,91,58.2%,65,65%,83,45%,86,46%,90,45%,0,0%,0,0%,0,0%
Glen Davis,24.8,BOS,Big,2241,20,44.9%,41,61%,57,39%,44,37%,45,37%,0,0%,0,14%,0,14%
Austin Daye,22.4,DET,Forward,1372,37,49.4%,16,53%,71,40%,25,33%,27,36%,88,46%,74,40%,88,42%
DeMar DeRozan,21.2,TOR,Wing,2828,28,47.1%,44,59%,83,44%,69,42%,81,42%,1,17%,0,5%,0,11%
Carlos Delfino,28.2,MIL,Wing,1584,42,49.0%,6,43%,49,34%,74,43%,69,40%,64,42%,32,33%,54,37%
Luol Deng,25.5,CHI,Wing,3194,70,51.4%,81,67%,60,37%,54,40%,57,39%,23,35%,50,35%,38,35%
Boris Diaw,28.5,CHA,Forward,2763,78,54.2%,51,65%,98,48%,78,45%,96,46%,0,30%,51,35%,43,34%
Ike Diogu,27.1,LAC,Big,437,83,55.7%,91,72%,31,32%,24,29%,20,31%,0,0%,0,0%,0,0%
DeSagana Diop,28.8,CHA,Big,170,2,34.8%,2,44%,6,17%,48,38%,14,29%,0,0%,0,0%,0,0%
Keyon Dooling,30.5,MIL,Combo,1703,39,47.6%,57,59%,71,39%,53,39%,55,39%,61,37%,43,34%,47,35%
Joey Dorsey,26.9,TOR,Big,482,65,52.7%,15,55%,24,29%,0,0%,14,29%,0,0%,0,0%,0,0%
Toney Douglas,24.6,NYK,Combo,1935,88,51.8%,53,59%,51,37%,43,37%,39,37%,46,35%,83,39%,77,38%
Chris Douglas-Roberts,23.8,MIL,Wing,831,17,45.6%,21,55%,55,36%,45,39%,45,37%,14,33%,0,27%,25,32%
Zabian Dowdell,26.1,PHX,Combo,233,20,43.8%,51,59%,20,27%,37,37%,29,35%,0,50%,0,33%,0,38%
Goran Dragic,24.5,HOU,Combo,344,100,58.5%,47,58%,37,33%,0,14%,2,23%,0,78%,98,46%,100,52%
Goran Dragic,24.5,PHX,Combo,807,29,46.3%,80,64%,65,38%,39,37%,43,37%,4,23%,10,29%,12,28%
Jared Dudley,25.3,PHX,Wing,2071,92,55.9%,69,64%,32,31%,88,45%,74,41%,49,40%,91,42%,85,41%
Chris Duhon,28.2,ORL,Point,708,26,43.2%,14,46%,86,44%,19,36%,66,41%,0,25%,13,29%,16,29%
Tim Duncan,34.5,SAS,Big,2149,47,50.1%,84,70%,67,40%,70,42%,70,41%,0,0%,0,0%,0,0%
Mike Dunleavy,30.1,IND,Forward,1674,90,56.4%,73,66%,53,36%,82,46%,86,44%,81,45%,71,39%,79,41%
Kevin Durant,22.1,OKC,Forward,3030,59,50.8%,96,77%,80,43%,65,41%,75,42%,50,41%,46,34%,52,35%
Wayne Ellington,22.9,MIN,Wing,1087,17,44.9%,7,44%,39,33%,60,40%,54,38%,89,48%,47,35%,65,38%
Monta Ellis,25.0,GSW,Combo,3213,73,49.7%,86,66%,37,33%,55,39%,45,37%,43,35%,78,38%,65,37%
Francisco Elson,34.7,UTA,Big,562,34,47.9%,62,65%,95,53%,63,41%,83,43%,0,0%,0,0%,0,0%
Melvin Ely,32.5,DEN,Big,323,81,55.0%,72,67%,15,25%,59,40%,19,31%,0,0%,0,0%,0,0%
Semih Erden,24.3,BOS,Big,448,92,58.5%,47,62%,33,33%,0,0%,26,33%,0,0%,0,0%,0,0%
Jeremy Evans,23.0,UTA,Forward,408,96,64.1%,98,77%,10,27%,84,47%,37,37%,0,0%,0,0%,0,0%
Maurice Evans,32.0,ATL,Wing,764,16,44.9%,13,52%,29,31%,39,38%,36,36%,29,36%,9,25%,24,32%
Maurice Evans,32.0,WAS,Wing,694,59,50.7%,35,58%,81,43%,55,40%,73,41%,28,36%,59,36%,46,36%
Reggie Evans,30.5,TOR,Big,793,8,41.6%,3,46%,6,18%,20,25%,6,21%,0,0%,0,0%,0,0%
Tyreke Evans,21.1,SAC,Wing,2101,10,43.4%,28,56%,17,27%,22,34%,13,31%,0,44%,14,29%,15,30%
Christian Eyenga,21.4,CLE,Wing,908,26,46.7%,46,60%,39,33%,79,44%,58,39%,7,28%,15,29%,11,29%
Jordan Farmar,23.9,BKN,Point,1768,52,47.9%,60,57%,9,25%,10,32%,3,29%,35,37%,55,36%,52,36%
Derrick Favors,19.3,BKN,Big,1046,52,50.6%,49,62%,19,27%,19,21%,9,25%,0,0%,0,0%,0,0%
Derrick Favors,19.3,UTA,Big,428,64,52.6%,57,64%,55,39%,24,29%,33,35%,0,0%,0,0%,0,0%
Raymond Felton,26.3,DEN,Combo,632,80,50.8%,22,53%,55,37%,18,33%,24,35%,0,63%,100,47%,98,49%
Raymond Felton,26.3,NYK,Point,2070,59,48.4%,45,55%,66,40%,83,44%,84,43%,100,59%,26,32%,36,34%
Rudy Fernandez,25.6,POR,Combo,1771,35,47.1%,71,63%,8,19%,59,39%,20,32%,54,36%,23,31%,26,32%
Kyrylo Fesenko,23.9,UTA,Big,412,22,46.0%,16,55%,49,37%,20,22%,26,33%,0,0%,0,0%,0,0%
Landry Fields,22.3,NYK,Wing,2532,95,57.1%,87,68%,15,26%,79,43%,24,34%,72,44%,64,37%,80,40%
Derek Fisher,36.2,LAL,Point,2293,31,44.9%,19,49%,19,29%,33,38%,28,36%,71,45%,62,36%,70,40%
Jonny Flynn,21.7,MIN,Point,927,14,41.8%,31,51%,22,31%,43,38%,22,35%,0,27%,32,33%,24,32%
Gary Forbes,25.7,DEN,Wing,688,72,51.4%,55,61%,20,28%,16,32%,10,29%,33,38%,75,39%,63,38%
T.J. Ford,27.6,IND,Point,759,12,41.5%,7,44%,28,33%,88,45%,76,41%,0,14%,13,29%,4,25%
Jeff Foster,33.8,IND,Big,938,36,48.2%,11,53%,91,47%,37,34%,56,40%,0,0%,0,0%,0,0%
Randy Foye,27.1,LAC,Wing,1534,20,45.8%,19,54%,57,36%,46,39%,52,38%,14,33%,35,33%,27,33%
Channing Frye,27.5,PHX,Big,2528,76,54.1%,59,64%,97,56%,56,39%,85,44%,70,47%,55,39%,79,40%
Dan Gadzuric,32.7,BKN,Big,149,7,40.5%,12,53%,86,45%,11,11%,17,30%,0,0%,0,0%,0,0%
Dan Gadzuric,32.7,GSW,Big,285,9,41.7%,5,48%,18,27%,48,38%,23,32%,0,0%,0,0%,0,0%
Sundiata Gaines,24.5,BKN,Combo,145,43,47.8%,98,73%,6,14%,100,54%,65,40%,0,0%,0,29%,0,27%
Danilo Gallinari,22.2,DEN,Forward,429,27,48.8%,18,53%,12,27%,20,28%,10,28%,0,29%,83,41%,71,38%
Danilo Gallinari,22.2,NYK,Forward,1662,39,49.6%,53,65%,8,23%,31,35%,16,31%,38,35%,49,34%,55,35%
Francisco Garcia,28.8,SAC,Wing,1372,75,52.2%,94,74%,72,39%,38,38%,53,38%,65,42%,28,31%,49,36%
Kevin Garnett,34.5,BOS,Big,2215,66,52.9%,81,69%,88,46%,87,46%,94,46%,0,0%,0,20%,0,20%
Marc Gasol,25.8,MEM,Big,2580,69,53.1%,78,68%,77,44%,69,42%,84,43%,0,0%,0,100%,0,100%
Pau Gasol,30.3,LAL,Big,3018,67,53.0%,76,67%,63,40%,95,51%,85,44%,0,50%,0,0%,0,33%
Rudy Gay,24.2,MEM,Wing,2145,61,50.8%,73,65%,78,41%,70,42%,74,41%,84,46%,83,40%,87,42%
Alonzo Gee,23.4,CLE,Wing,936,58,50.4%,48,60%,24,29%,10,28%,8,29%,37,38%,55,36%,55,37%
Alonzo Gee,23.4,WAS,Wing,120,34,48.0%,38,59%,8,20%,100,100%,21,33%,0,0%,0,0%,0,0%
Paul George,20.5,IND,Forward,1189,45,50.0%,43,64%,51,35%,88,47%,82,43%,9,30%,6,28%,7,28%
Daniel Gibson,24.7,CLE,Combo,1810,67,49.4%,4,39%,63,38%,63,40%,61,39%,96,47%,90,40%,91,41%
Taj Gibson,25.4,CHI,Big,1696,32,47.3%,45,61%,40,34%,51,38%,40,37%,0,0%,0,33%,0,20%
Manu Ginobili,33.3,SAS,Wing,2413,67,51.3%,54,61%,79,42%,44,39%,71,41%,47,39%,46,35%,44,36%
Ryan Gomes,28.2,LAC,Forward,2087,25,48.5%,37,61%,35,32%,71,42%,69,41%,44,38%,9,28%,40,34%
Drew Gooden,29.1,MIL,Big,857,17,44.0%,34,60%,22,28%,74,43%,51,38%,0,25%,0,15%,4,18%
Ben Gordon,27.6,DET,Combo,2068,82,51.1%,45,57%,67,38%,84,44%,86,43%,93,46%,60,37%,88,40%
Eric Gordon,21.9,LAC,Wing,2106,60,50.7%,57,62%,40,33%,47,39%,31,36%,14,33%,67,38%,57,37%
Marcin Gortat,26.7,ORL,Big,368,77,54.5%,72,67%,76,43%,24,29%,58,40%,0,0%,0,0%,0,0%
Marcin Gortat,26.7,PHX,Big,1615,85,56.7%,86,70%,85,45%,53,39%,80,43%,0,0%,0,33%,0,33%
Joey Graham,28.4,CLE,Forward,526,24,48.5%,84,70%,49,35%,90,48%,80,42%,0,53%,0,0%,19,31%
Stephen Graham,28.4,BKN,Wing,898,7,42.8%,13,52%,62,38%,63,41%,70,40%,0,30%,0,0%,0,23%
Danny Granger,27.5,IND,Wing,2752,40,48.7%,43,59%,34,31%,36,38%,28,35%,90,49%,63,37%,66,38%
Aaron Gray,25.9,NOP,Big,503,84,56.0%,62,65%,49,37%,6,0%,35,36%,0,0%,0,0%,0,0%
Jeff Green,24.2,BOS,Forward,593,57,50.8%,29,56%,59,37%,98,59%,94,46%,91,47%,0,0%,24,33%
Jeff Green,24.2,OKC,Forward,1811,29,48.9%,88,71%,29,32%,51,38%,24,35%,66,43%,3,28%,21,32%
Willie Green,29.3,NOP,Wing,1640,51,49.5%,85,68%,77,40%,81,44%,83,43%,26,35%,66,38%,50,37%
Donte Greene,22.7,SAC,Wing,1077,23,46.2%,84,68%,27,30%,21,33%,19,32%,43,38%,6,24%,12,29%
Blake Griffin,21.6,LAC,Big,3101,58,51.2%,70,66%,47,36%,31,33%,33,35%,0,0%,91,44%,64,39%
Hamed Haddadi,25.5,MEM,Big,124,72,53.5%,99,78%,17,26%,6,0%,9,25%,0,0%,0,0%,0,0%
Richard Hamilton,32.7,DET,Combo,1485,37,47.1%,94,70%,57,38%,78,43%,76,41%,64,38%,73,38%,72,38%
Tyler Hansbrough,25.0,IND,Big,1462,26,46.5%,24,57%,52,38%,77,44%,73,42%,0,0%,0,0%,0,0%
Luke Harangody,22.8,BOS,Big,172,15,43.8%,7,50%,1,0%,55,39%,37,36%,0,0%,0,40%,0,40%
Luke Harangody,22.8,CLE,Big,391,10,42.5%,20,56%,33,33%,90,47%,80,43%,0,19%,9,26%,18,24%
James Harden,21.2,OKC,Wing,2098,78,52.5%,55,62%,11,24%,68,41%,32,36%,20,34%,57,36%,45,36%
Al Harrington,30.7,DEN,Big,1610,52,50.6%,18,55%,33,33%,29,32%,24,33%,40,38%,45,36%,50,36%
Devin Harris,27.7,BKN,Combo,1720,22,45.9%,18,51%,69,39%,76,42%,73,41%,0,45%,25,31%,28,32%
Devin Harris,27.7,UTA,Combo,528,61,49.0%,29,53%,16,26%,31,35%,18,31%,0,33%,85,39%,81,39%
Manny Harris,21.1,CLE,Combo,838,16,43.6%,12,51%,14,26%,4,24%,6,25%,0,31%,70,38%,58,37%
Udonis Haslem,30.4,MIA,Big,307,71,53.4%,72,67%,80,44%,93,50%,96,49%,0,0%,0,0%,0,0%
Spencer Hawes,22.5,PHI,Big,1710,33,47.6%,37,60%,48,37%,71,43%,60,40%,0,14%,23,30%,29,26%
Chuck Hayes,27.4,HOU,Big,2070,69,53.1%,30,59%,53,38%,0,0%,49,38%,0,0%,0,0%,0,0%
Gordon Hayward,20.6,UTA,Wing,1130,90,55.6%,74,65%,60,37%,60,40%,64,39%,97,53%,97,44%,100,48%
Lazar Hayward,23.9,MIN,Wing,338,2,36.8%,7,43%,25,29%,5,24%,5,27%,0,27%,13,28%,10,28%
Brendan Haywood,30.9,DAL,Big,1284,90,57.5%,85,70%,17,26%,6,0%,8,24%,0,0%,0,0%,0,0%
Luther Head,27.9,SAC,Combo,579,55,48.8%,61,59%,24,28%,24,34%,22,32%,0,46%,53,36%,74,38%
Gerald Henderson,22.9,CHA,Combo,1636,31,46.4%,73,63%,22,28%,82,44%,71,40%,7,25%,0,17%,5,21%
Xavier Henry,19.6,MEM,Wing,507,5,40.6%,40,59%,59,37%,26,36%,31,36%,0,0%,0,17%,1,13%
Roy Hibbert,23.9,IND,Big,2237,24,46.2%,35,60%,66,40%,35,34%,51,38%,0,0%,0,0%,0,0%
JJ Hickson,22.2,CLE,Big,2206,23,46.1%,36,60%,31,32%,31,33%,24,33%,0,0%,0,0%,0,0%
Nene Hilario,28.1,DEN,Big,2286,97,61.8%,83,69%,63,40%,78,44%,76,42%,0,0%,0,50%,0,50%
