bet_id,date,game_id,player,market,side,line,entry_odds_dec,entry_time,close_line,close_odds_dec,close_time,direction,clv_line,clv_price,clv_novig,clv_pct,beat_closing,result,won,profit,predicted_pra,player_sigma,ev_entry,stake
bet_021,2024-10-23,2024-10-23_Player_1,Player_1,PRA,UNDER,34.060379177903556,1.91,2024-10-23 18:00:00,25.035645916507285,1.9877468376965266,2024-10-23 18:58:00,-1,9.024733261396271,-0.07774683769652668,0.00997330521118106,0.00997330521118106,1,29.917455176771565,1,90.99999999999999,,,0.0418177761427576,100
bet_022,2024-10-23,2024-10-23_Player_2,Player_2,PRA,OVER,22.961738599068,1.91,2024-10-23 18:00:00,28.220740266364626,1.8314031026500408,2024-10-23 18:58:00,1,5.259001667296626,-0.07859689734995912,0.01050366603030406,0.01050366603030406,1,15.991521987016451,0,-100.0,,,0.0798644291029365,100
bet_023,2024-10-23,2024-10-23_Player_3,Player_3,PRA,UNDER,38.165317719333075,1.91,2024-10-23 18:00:00,39.71300908221201,1.860632834383346,2024-10-23 18:58:00,-1,-1.5476913628789362,0.049367165616653885,-0.006546270584408154,-0.006546270584408154,0,22.261658145345013,1,90.99999999999999,,,0.0343737134400183,100
bet_024,2024-10-23,2024-10-23_Player_4,Player_4,PRA,UNDER,21.617066526654305,1.91,2024-10-23 18:00:00,29.406012688920768,1.841811614617206,2024-10-23 18:58:00,-1,-7.788946162266463,0.06818838538279381,-0.00908739462252428,-0.00908739462252428,0,44.50269422684529,0,-100.0,,,0.0421792673636842,100
bet_025,2024-10-23,2024-10-23_Player_5,Player_5,PRA,UNDER,30.71549368149517,1.91,2024-10-23 18:00:00,23.730370207997083,1.949246803898304,2024-10-23 18:58:00,-1,6.985123473498085,-0.03924680389830404,0.005084775073035008,0.005084775073035008,1,16.223254246642917,1,90.99999999999999,,,0.0254173862032645,100
bet_026,2024-10-23,2024-10-23_Player_6,Player_6,PRA,UNDER,26.519178104037696,1.91,2024-10-23 18:00:00,26.973319745834587,1.9785700627683829,2024-10-23 18:58:00,-1,-0.4541416417968911,-0.06857006276838296,0.00881687376870427,0.00881687376870427,1,17.885296532742622,1,90.99999999999999,,,0.0332144628539329,100
bet_027,2024-10-23,2024-10-23_Player_7,Player_7,PRA,OVER,33.818754762049316,1.91,2024-10-23 18:00:00,26.82132702100517,1.9382512566487595,2024-10-23 18:58:00,1,-6.997427741044145,0.028251256648759604,-0.003670661654426588,-0.003670661654426588,0,18.40420563721767,0,-100.0,,,0.0432041207780322,100
bet_028,2024-10-23,2024-10-23_Player_8,Player_8,PRA,OVER,30.828959476551315,1.91,2024-10-23 18:00:00,39.643366866588714,1.8795027043742438,2024-10-23 18:58:00,1,8.814407390037399,-0.030497295625756093,0.004023917912837516,0.004023917912837516,1,30.499076738130427,0,-100.0,,,0.0617470639607049,100
bet_029,2024-10-23,2024-10-23_Player_9,Player_9,PRA,OVER,24.837045818009035,1.91,2024-10-23 18:00:00,32.66202914546536,1.9840250834297997,2024-10-23 18:58:00,1,7.8249833274563265,0.07402508342979974,-0.009504957190029084,-0.009504957190029084,0,25.17089373146102,1,90.99999999999999,,,0.0255861660683539,100
bet_030,2024-10-23,2024-10-23_Player_0,Player_0,PRA,OVER,34.00715659945543,1.91,2024-10-23 18:00:00,37.75540197521919,1.9542704876273314,2024-10-23 18:58:00,1,3.7482453757637657,0.044270487627331434,-0.005728181783479835,-0.005728181783479835,0,40.52785346302538,1,90.99999999999999,,,0.0707996685342983,100
bet_031,2024-10-23,2024-10-23_Player_1,Player_1,PRA,OVER,23.232574281892276,1.91,2024-10-23 18:00:00,22.02943085732064,1.9305518230969978,2024-10-23 18:58:00,1,-1.2031434245716355,0.02055182309699788,-0.002675634133277427,-0.002675634133277427,0,34.905053073241675,1,90.99999999999999,,,0.0739132513116247,100
bet_032,2024-10-23,2024-10-23_Player_2,Player_2,PRA,OVER,25.678419494749313,1.91,2024-10-23 18:00:00,39.88914925221641,1.863094551420825,2024-10-23 18:58:00,1,14.2107297574671,-0.04690544857917489,0.006215779639223706,0.006215779639223706,1,20.277757580320362,0,-100.0,,,0.0383218316206636,100
bet_033,2024-10-23,2024-10-23_Player_3,Player_3,PRA,UNDER,24.744981749936,1.91,2024-10-23 18:00:00,36.98446820988356,1.9689779739428328,2024-10-23 18:58:00,-1,-12.23948645994756,-0.058977973942832884,0.007602256875267055,0.007602256875267055,1,34.7283867690103,0,-100.0,,,0.039523981889556,100
bet_034,2024-10-23,2024-10-23_Player_4,Player_4,PRA,OVER,30.850804611097985,1.91,2024-10-23 18:00:00,31.797416951210877,1.945027709116335,2024-10-23 18:58:00,1,0.9466123401128925,0.035027709116335126,-0.004543120278163226,-0.004543120278163226,0,44.36678574825027,1,90.99999999999999,,,0.0505288446103256,100
bet_035,2024-10-23,2024-10-23_Player_5,Player_5,PRA,OVER,37.84093110354227,1.91,2024-10-23 18:00:00,31.53807769252718,1.9601582255863115,2024-10-23 18:58:00,1,-6.302853411015086,0.050158225586311556,-0.006480125961608851,-0.006480125961608851,0,29.77553081456592,0,-100.0,,,0.0578683175598357,100
bet_036,2024-10-23,2024-10-23_Player_6,Player_6,PRA,OVER,24.603705364831107,1.91,2024-10-23 18:00:00,20.872075435088675,1.8438867591416215,2024-10-23 18:58:00,1,-3.7316299297424322,-0.06611324085837844,0.008805971663553347,0.008805971663553347,1,44.83651532392023,1,90.99999999999999,,,0.0499516027930851,100
bet_037,2024-10-23,2024-10-23_Player_7,Player_7,PRA,UNDER,39.07857154005175,1.91,2024-10-23 18:00:00,38.566371251754504,1.8890726030082678,2024-10-23 18:58:00,-1,0.5122002882972438,0.020927396991732072,-0.0027542770537157812,-0.0027542770537157812,0,27.84552444951943,1,90.99999999999999,,,0.0748918634132269,100
bet_038,2024-10-23,2024-10-23_Player_8,Player_8,PRA,OVER,31.445849383416768,1.91,2024-10-23 18:00:00,23.818220623006923,1.871658178842769,2024-10-23 18:58:00,1,-7.627628760409845,-0.03834182115723084,0.005069445643149595,0.005069445643149595,1,23.054245706704705,0,-100.0,,,0.0788198950229627,100
bet_039,2024-10-23,2024-10-23_Player_9,Player_9,PRA,OVER,23.38985493372185,1.91,2024-10-23 18:00:00,31.4012234017873,1.9717617878004983,2024-10-23 18:58:00,1,8.011368468065449,0.06176178780049835,-0.007955380981208349,-0.007955380981208349,0,17.915294813123054,0,-100.0,,,0.053408075747501,100
bet_040,2024-10-23,2024-10-23_Player_0,Player_0,PRA,UNDER,33.42287033648101,1.91,2024-10-23 18:00:00,26.451015284772012,1.8722825646948635,2024-10-23 18:58:00,-1,6.971855051708999,0.03771743530513638,-0.0049860678915431,-0.0049860678915431,0,40.46009384774023,0,-100.0,,,0.0415188068777698,100
bet_041,2024-10-23,2024-10-23_Player_1,Player_1,PRA,OVER,34.049681679742186,1.91,2024-10-23 18:00:00,36.20226789358362,1.8414383306712891,2024-10-23 18:58:00,1,2.152586213841431,-0.06856166932871077,0.009138050966766342,0.009138050966766342,1,41.01216955740311,1,90.99999999999999,,,0.0415694690731853,100
bet_042,2024-10-23,2024-10-23_Player_2,Player_2,PRA,OVER,21.63188360800481,1.91,2024-10-23 18:00:00,21.418818339998552,1.9416564372107223,2024-10-23 18:58:00,1,-0.21306526800625747,0.03165643721072242,-0.004109457544667072,-0.004109457544667072,0,26.903514816416653,1,90.99999999999999,,,0.0203110917664392,100
bet_043,2024-10-23,2024-10-23_Player_3,Player_3,PRA,UNDER,37.800106836351326,1.91,2024-10-23 18:00:00,31.56560281992348,1.8843610836095477,2024-10-23 18:58:00,-1,6.234504016427845,0.025638916390452238,-0.003378555154015861,-0.003378555154015861,0,16.078268213902263,1,90.99999999999999,,,0.0402797094110921,100
bet_044,2024-10-23,2024-10-23_Player_4,Player_4,PRA,OVER,23.100832334554884,1.91,2024-10-23 18:00:00,25.00502721031728,1.9816242770987005,2024-10-23 18:58:00,1,1.9041948757623963,0.07162427709870056,-0.009202362818038767,-0.009202362818038767,0,16.165042032882695,0,-100.0,,,0.0789104532986318,100
bet_045,2024-10-23,2024-10-23_Player_5,Player_5,PRA,OVER,27.203812828225256,1.91,2024-10-23 18:00:00,24.316420549936865,1.8438003868140833,2024-10-23 18:58:00,1,-2.8873922782883916,-0.0661996131859166,0.008817678933921935,0.008817678933921935,1,33.68671427457001,1,90.99999999999999,,,0.027623630759113,100
bet_046,2024-10-23,2024-10-23_Player_6,Player_6,PRA,UNDER,36.84046150023963,1.91,2024-10-23 18:00:00,22.76706184835603,1.8480292673539682,2024-10-23 18:58:00,-1,14.073399651883598,0.0619707326460317,-0.008245110433861225,-0.008245110433861225,0,18.982362667289095,1,90.99999999999999,,,0.0316628020396923,100
bet_047,2024-10-23,2024-10-23_Player_7,Player_7,PRA,UNDER,30.326006966023908,1.91,2024-10-23 18:00:00,28.779428414112722,1.9462499350757243,2024-10-23 18:58:00,-1,1.5465785519111854,-0.03624993507572438,0.00470015373562821,0.00470015373562821,1,17.35369144026798,1,90.99999999999999,,,0.0393773883764747,100
bet_048,2024-10-23,2024-10-23_Player_8,Player_8,PRA,OVER,23.6866734866274,1.91,2024-10-23 18:00:00,21.163871910168872,1.8486900059540778,2024-10-23 18:58:00,1,-2.5228015764585265,-0.06130999404592208,0.008155766230894534,0.008155766230894534,1,42.456411828794415,1,90.99999999999999,,,0.0248523779970318,100
bet_049,2024-10-23,2024-10-23_Player_9,Player_9,PRA,OVER,25.004857963291904,1.91,2024-10-23 18:00:00,25.598677938918858,1.9696118426030638,2024-10-23 18:58:00,1,0.5938199756269533,0.05961184260306385,-0.007682707062140803,-0.007682707062140803,0,43.64595841989582,1,90.99999999999999,,,0.0529535998823672,100
